image_name,f0,f1,f2,f3,f4,f5,f6
46978-exp(absolute(sin(x))).png,9,13,6,8,6,7,6
46979-(square(sin(x)) subtract exp(absolute(x))).png,13,8,6,9,10,6,1
46980-log((exp(x) true_divide square(x))).png,10,8,2,12,6,7,6
46981-identity_function((square(x) subtract exp(x))).png,8,10,1,7,6,7,6
46982-absolute((exp(x) multiply identity_function(x))).png,7,8,3,13,6,7,6
46983-identity_function((exp(x) true_divide absolute(x))).png,13,8,2,7,6,7,6
46984-(absolute(tan(x)) add square(square(x))).png,10,10,6,11,13,6,0
46985-tan((sin(x) subtract exp(x))).png,8,9,1,11,6,7,6
46986-tan((square(x) multiply absolute(x))).png,13,10,3,11,6,7,6
46987-tan((absolute(x) subtract square(x))).png,10,13,1,11,6,7,6
46988-tan((tan(x) subtract identity_function(x))).png,7,11,1,11,6,7,6
46989-absolute(log(exp(x))).png,8,12,6,13,6,7,6
46990-square((square(x) subtract sin(x))).png,9,10,1,10,6,7,6
46991-sin((identity_function(x) true_divide exp(x))).png,8,7,2,9,6,7,6
46992-square(absolute(exp(x))).png,8,13,6,10,6,7,6
46993-sin((square(x) add exp(x))).png,8,10,0,9,6,7,6
46994-(absolute(absolute(x)) subtract sin(identity_function(x))).png,7,9,6,13,13,6,1
46995-tan(absolute(absolute(x))).png,13,13,6,11,6,7,6
46996-square(sin(sin(x))).png,9,9,6,10,6,7,6
46997-absolute(identity_function(absolute(x))).png,13,7,6,13,6,7,6
46998-(exp(identity_function(x)) power absolute(identity_function(x))).png,7,13,6,7,8,6,4
46999-(square(identity_function(x)) add absolute(identity_function(x))).png,7,13,6,7,10,6,0
47000-(square(identity_function(x)) multiply exp(sin(x))).png,9,8,6,7,10,6,3
47001-square(sin(exp(x))).png,8,9,6,10,6,7,6
47002-tan((absolute(x) multiply exp(x))).png,8,13,3,11,6,7,6
47003-tan((exp(x) subtract sin(x))).png,9,8,1,11,6,7,6
47004-identity_function((square(x) multiply identity_function(x))).png,7,10,3,7,6,7,6
47005-log(absolute(sin(x))).png,9,13,6,12,6,7,6
47006-exp(exp(sin(x))).png,9,8,6,8,6,7,6
47007-exp((square(x) subtract sin(x))).png,9,10,1,8,6,7,6
47008-identity_function((tan(x) subtract exp(x))).png,8,11,1,7,6,7,6
47009-(tan(identity_function(x)) multiply sin(identity_function(x))).png,7,9,6,7,11,6,3
47010-square((square(x) add identity_function(x))).png,7,10,0,10,6,7,6
47011-sin(identity_function(identity_function(x))).png,7,7,6,9,6,7,6
47012-exp(square(absolute(x))).png,13,10,6,8,6,7,6
47013-tan((exp(x) multiply tan(x))).png,11,8,3,11,6,7,6
47014-absolute(absolute(absolute(x))).png,13,13,6,13,6,7,6
47015-(sin(sin(x)) subtract log(exp(x))).png,8,12,6,9,9,6,1
47016-(square(sin(x)) subtract absolute(absolute(x))).png,13,13,6,9,10,6,1
47017-tan((identity_function(x) true_divide square(x))).png,10,7,2,11,6,7,6
47018-(absolute(absolute(x)) true_divide absolute(sin(x))).png,9,13,6,13,13,6,2
47019-sin((sin(x) subtract identity_function(x))).png,7,9,1,9,6,7,6
47020-identity_function(sin(absolute(x))).png,13,9,6,7,6,7,6
47021-(exp(sin(x)) power exp(sin(x))).png,9,8,6,9,8,6,4
47022-log((exp(x) true_divide square(x))).png,10,8,2,12,6,7,6
47023-absolute((sin(x) multiply identity_function(x))).png,7,9,3,13,6,7,6
47024-(sin(identity_function(x)) subtract square(tan(x))).png,11,10,6,7,9,6,1
47025-exp(absolute(sin(x))).png,9,13,6,8,6,7,6
47026-identity_function((exp(x) multiply identity_function(x))).png,7,8,3,7,6,7,6
47027-log((square(x) power sin(x))).png,9,10,4,12,6,7,6
47028-(tan(absolute(x)) multiply exp(absolute(x))).png,13,8,6,13,11,6,3
47029-(sin(tan(x)) subtract identity_function(absolute(x))).png,13,7,6,11,9,6,1
47030-tan((square(x) add exp(x))).png,8,10,0,11,6,7,6
47031-tan((tan(x) subtract square(x))).png,10,11,1,11,6,7,6
47032-absolute((identity_function(x) multiply tan(x))).png,11,7,3,13,6,7,6
47033-tan(sin(exp(x))).png,8,9,6,11,6,7,6
47034-exp(identity_function(identity_function(x))).png,7,7,6,8,6,7,6
47035-sin((exp(x) add identity_function(x))).png,7,8,0,9,6,7,6
47036-tan(sin(identity_function(x))).png,7,9,6,11,6,7,6
47037-square((square(x) true_divide absolute(x))).png,13,10,2,10,6,7,6
47038-identity_function(sin(identity_function(x))).png,7,9,6,7,6,7,6
47039-(absolute(identity_function(x)) multiply tan(square(x))).png,10,11,6,7,13,6,3
47040-(tan(absolute(x)) multiply exp(identity_function(x))).png,7,8,6,13,11,6,3
47041-(identity_function(exp(x)) true_divide exp(square(x))).png,10,8,6,8,7,6,2
47042-absolute((sin(x) true_divide exp(x))).png,8,9,2,13,6,7,6
47043-log((exp(x) add square(x))).png,10,8,0,12,6,7,6
47044-(absolute(tan(x)) true_divide tan(sin(x))).png,9,11,6,11,13,6,2
47045-square(tan(sin(x))).png,9,11,6,10,6,7,6
47046-absolute(sin(square(x))).png,10,9,6,13,6,7,6
47047-(square(sin(x)) multiply identity_function(identity_function(x))).png,7,7,6,9,10,6,3
47048-absolute(tan(sin(x))).png,9,11,6,13,6,7,6
47049-sin((exp(x) subtract identity_function(x))).png,7,8,1,9,6,7,6
47050-absolute(identity_function(exp(x))).png,8,7,6,13,6,7,6
47051-(absolute(square(x)) multiply square(tan(x))).png,11,10,6,10,13,6,3
47052-square((tan(x) true_divide absolute(x))).png,13,11,2,10,6,7,6
47053-exp((square(x) multiply identity_function(x))).png,7,10,3,8,6,7,6
47054-(tan(tan(x)) multiply absolute(sin(x))).png,9,13,6,11,11,6,3
47055-(identity_function(absolute(x)) add square(square(x))).png,10,10,6,13,7,6,0
47056-absolute((exp(x) power identity_function(x))).png,7,8,4,13,6,7,6
47057-absolute(sin(absolute(x))).png,13,9,6,13,6,7,6
47058-identity_function(tan(absolute(x))).png,13,11,6,7,6,7,6
47059-tan((exp(x) power sin(x))).png,9,8,4,11,6,7,6
47060-tan(tan(tan(x))).png,11,11,6,11,6,7,6
47061-square((absolute(x) subtract sin(x))).png,9,13,1,10,6,7,6
47062-log(identity_function(absolute(x))).png,13,7,6,12,6,7,6
47063-identity_function(sin(square(x))).png,10,9,6,7,6,7,6
47064-(tan(tan(x)) subtract absolute(tan(x))).png,11,13,6,11,11,6,1
47065-exp((absolute(x) multiply sin(x))).png,9,13,3,8,6,7,6
47066-(identity_function(absolute(x)) add sin(square(x))).png,10,9,6,13,7,6,0
47067-sin((tan(x) true_divide absolute(x))).png,13,11,2,9,6,7,6
47068-absolute((square(x) add sin(x))).png,9,10,0,13,6,7,6
47069-absolute((absolute(x) subtract sin(x))).png,9,13,1,13,6,7,6
47070-log(square(tan(x))).png,11,10,6,12,6,7,6
47071-identity_function(absolute(square(x))).png,10,13,6,7,6,7,6
47072-sin((square(x) true_divide tan(x))).png,11,10,2,9,6,7,6
47073-sin(tan(identity_function(x))).png,7,11,6,9,6,7,6
47074-identity_function((identity_function(x) add absolute(x))).png,13,7,0,7,6,7,6
47075-absolute((exp(x) power absolute(x))).png,13,8,4,13,6,7,6
47076-absolute((tan(x) subtract sin(x))).png,9,11,1,13,6,7,6
47077-identity_function(square(sin(x))).png,9,10,6,7,6,7,6
47078-(identity_function(absolute(x)) add square(absolute(x))).png,13,10,6,13,7,6,0
47079-(sin(absolute(x)) true_divide sin(exp(x))).png,8,9,6,13,9,6,2
47080-tan(square(sin(x))).png,9,10,6,11,6,7,6
47081-(absolute(exp(x)) true_divide square(sin(x))).png,9,10,6,8,13,6,2
47082-(absolute(identity_function(x)) add tan(identity_function(x))).png,7,11,6,7,13,6,0
47083-absolute((square(x) add sin(x))).png,9,10,0,13,6,7,6
47084-absolute(sin(sin(x))).png,9,9,6,13,6,7,6
47085-absolute(square(square(x))).png,10,10,6,13,6,7,6
47086-(absolute(square(x)) true_divide sin(exp(x))).png,8,9,6,10,13,6,2
47087-sin((identity_function(x) add exp(x))).png,8,7,0,9,6,7,6
47088-tan(tan(square(x))).png,10,11,6,11,6,7,6
47089-(absolute(tan(x)) add tan(tan(x))).png,11,11,6,11,13,6,0
47090-tan((tan(x) subtract square(x))).png,10,11,1,11,6,7,6
47091-(identity_function(identity_function(x)) true_divide sin(sin(x))).png,9,9,6,7,7,6,2
47092-tan((tan(x) add square(x))).png,10,11,0,11,6,7,6
47093-identity_function(identity_function(sin(x))).png,9,7,6,7,6,7,6
47094-sin((square(x) subtract sin(x))).png,9,10,1,9,6,7,6
47095-square(identity_function(square(x))).png,10,7,6,10,6,7,6
47096-identity_function(absolute(identity_function(x))).png,7,13,6,7,6,7,6
47097-identity_function((exp(x) multiply tan(x))).png,11,8,3,7,6,7,6
47098-sin((identity_function(x) multiply tan(x))).png,11,7,3,9,6,7,6
47099-(tan(absolute(x)) multiply log(absolute(x))).png,13,12,6,13,11,6,3
47100-(absolute(square(x)) multiply identity_function(tan(x))).png,11,7,6,10,13,6,3
47101-exp((tan(x) true_divide identity_function(x))).png,7,11,2,8,6,7,6
47102-(absolute(tan(x)) add tan(exp(x))).png,8,11,6,11,13,6,0
47103-(tan(square(x)) subtract identity_function(identity_function(x))).png,7,7,6,10,11,6,1
47104-exp((exp(x) true_divide absolute(x))).png,13,8,2,8,6,7,6
47105-(exp(square(x)) true_divide sin(square(x))).png,10,9,6,10,8,6,2
47106-tan((sin(x) add exp(x))).png,8,9,0,11,6,7,6
47107-absolute((identity_function(x) true_divide exp(x))).png,8,7,2,13,6,7,6
47108-log((absolute(x) add sin(x))).png,9,13,0,12,6,7,6
47109-tan((square(x) add absolute(x))).png,13,10,0,11,6,7,6
47110-(square(identity_function(x)) true_divide sin(identity_function(x))).png,7,9,6,7,10,6,2
47111-square((tan(x) true_divide exp(x))).png,8,11,2,10,6,7,6
47112-square((sin(x) true_divide identity_function(x))).png,7,9,2,10,6,7,6
47113-sin(log(exp(x))).png,8,12,6,9,6,7,6
47114-(sin(tan(x)) add exp(sin(x))).png,9,8,6,11,9,6,0
47115-sin((identity_function(x) multiply sin(x))).png,9,7,3,9,6,7,6
47116-tan((identity_function(x) subtract absolute(x))).png,13,7,1,11,6,7,6
47117-exp(identity_function(square(x))).png,10,7,6,8,6,7,6
47118-square(tan(absolute(x))).png,13,11,6,10,6,7,6
47119-sin(square(identity_function(x))).png,7,10,6,9,6,7,6
47120-(square(exp(x)) true_divide tan(square(x))).png,10,11,6,8,10,6,2
47121-tan(identity_function(absolute(x))).png,13,7,6,11,6,7,6
47122-(absolute(tan(x)) add sin(sin(x))).png,9,9,6,11,13,6,0
47123-square(identity_function(tan(x))).png,11,7,6,10,6,7,6
47124-square((exp(x) add square(x))).png,10,8,0,10,6,7,6
47125-sin((sin(x) true_divide tan(x))).png,11,9,2,9,6,7,6
47126-sin(sin(absolute(x))).png,13,9,6,9,6,7,6
47127-square(tan(tan(x))).png,11,11,6,10,6,7,6
47128-identity_function((identity_function(x) subtract square(x))).png,10,7,1,7,6,7,6
47129-exp(sin(absolute(x))).png,13,9,6,8,6,7,6
47130-tan((sin(x) true_divide square(x))).png,10,9,2,11,6,7,6
47131-(tan(square(x)) true_divide sin(exp(x))).png,8,9,6,10,11,6,2
47132-(tan(absolute(x)) multiply identity_function(tan(x))).png,11,7,6,13,11,6,3
47133-absolute((square(x) true_divide sin(x))).png,9,10,2,13,6,7,6
47134-(tan(identity_function(x)) multiply tan(sin(x))).png,9,11,6,7,11,6,3
47135-exp((exp(x) true_divide absolute(x))).png,13,8,2,8,6,7,6
47136-identity_function(tan(square(x))).png,10,11,6,7,6,7,6
47137-absolute(square(square(x))).png,10,10,6,13,6,7,6
47138-(log(square(x)) subtract exp(identity_function(x))).png,7,8,6,10,12,6,1
47139-exp(sin(tan(x))).png,11,9,6,8,6,7,6
47140-square((square(x) subtract tan(x))).png,11,10,1,10,6,7,6
47141-tan((absolute(x) subtract square(x))).png,10,13,1,11,6,7,6
47142-(tan(sin(x)) multiply square(sin(x))).png,9,10,6,9,11,6,3
47143-tan(tan(sin(x))).png,9,11,6,11,6,7,6
47144-square((sin(x) true_divide identity_function(x))).png,7,9,2,10,6,7,6
47145-identity_function((sin(x) add identity_function(x))).png,7,9,0,7,6,7,6
47146-sin((tan(x) true_divide square(x))).png,10,11,2,9,6,7,6
47147-sin((tan(x) subtract identity_function(x))).png,7,11,1,9,6,7,6
47148-square(identity_function(tan(x))).png,11,7,6,10,6,7,6
47149-sin(sin(exp(x))).png,8,9,6,9,6,7,6
47150-absolute(identity_function(square(x))).png,10,7,6,13,6,7,6
47151-(square(identity_function(x)) subtract identity_function(absolute(x))).png,13,7,6,7,10,6,1
47152-square((exp(x) multiply identity_function(x))).png,7,8,3,10,6,7,6
47153-exp((sin(x) multiply identity_function(x))).png,7,9,3,8,6,7,6
47154-absolute((absolute(x) true_divide square(x))).png,10,13,2,13,6,7,6
47155-identity_function((sin(x) subtract exp(x))).png,8,9,1,7,6,7,6
47156-identity_function(absolute(exp(x))).png,8,13,6,7,6,7,6
47157-identity_function(exp(identity_function(x))).png,7,8,6,7,6,7,6
47158-(absolute(sin(x)) multiply tan(square(x))).png,10,11,6,9,13,6,3
47159-absolute(absolute(identity_function(x))).png,7,13,6,13,6,7,6
47160-identity_function(exp(square(x))).png,10,8,6,7,6,7,6
47161-sin(tan(sin(x))).png,9,11,6,9,6,7,6
47162-(tan(identity_function(x)) true_divide tan(tan(x))).png,11,11,6,7,11,6,2
47163-tan(identity_function(square(x))).png,10,7,6,11,6,7,6
47164-tan((absolute(x) add sin(x))).png,9,13,0,11,6,7,6
47165-(exp(sin(x)) subtract tan(sin(x))).png,9,11,6,9,8,6,1
47166-(absolute(square(x)) add identity_function(tan(x))).png,11,7,6,10,13,6,0
47167-tan(identity_function(tan(x))).png,11,7,6,11,6,7,6
47168-absolute((square(x) power identity_function(x))).png,7,10,4,13,6,7,6
47169-sin((identity_function(x) add tan(x))).png,11,7,0,9,6,7,6
47170-exp((sin(x) multiply absolute(x))).png,13,9,3,8,6,7,6
47171-(identity_function(sin(x)) subtract log(exp(x))).png,8,12,6,9,7,6,1
47172-identity_function(identity_function(identity_function(x))).png,7,7,6,7,6,7,6
47173-sin(absolute(square(x))).png,10,13,6,9,6,7,6
47174-(identity_function(identity_function(x)) true_divide exp(absolute(x))).png,13,8,6,7,7,6,2
47175-sin((tan(x) subtract exp(x))).png,8,11,1,9,6,7,6
47176-identity_function((exp(x) multiply sin(x))).png,9,8,3,7,6,7,6
47177-sin(exp(identity_function(x))).png,7,8,6,9,6,7,6
47178-(exp(sin(x)) true_divide square(sin(x))).png,9,10,6,9,8,6,2
47179-sin(identity_function(absolute(x))).png,13,7,6,9,6,7,6
47180-absolute(sin(identity_function(x))).png,7,9,6,13,6,7,6
47181-identity_function((square(x) multiply tan(x))).png,11,10,3,7,6,7,6
47182-sin(sin(identity_function(x))).png,7,9,6,9,6,7,6
47183-sin((square(x) subtract absolute(x))).png,13,10,1,9,6,7,6
47184-(sin(absolute(x)) add exp(square(x))).png,10,8,6,13,9,6,0
47185-tan(log(absolute(x))).png,13,12,6,11,6,7,6
47186-identity_function(square(tan(x))).png,11,10,6,7,6,7,6
47187-tan((absolute(x) power absolute(x))).png,13,13,4,11,6,7,6
47188-log(absolute(sin(x))).png,9,13,6,12,6,7,6
47189-exp(sin(tan(x))).png,11,9,6,8,6,7,6
47190-tan(tan(absolute(x))).png,13,11,6,11,6,7,6
47191-log(absolute(sin(x))).png,9,13,6,12,6,7,6
47192-(exp(absolute(x)) multiply absolute(sin(x))).png,9,13,6,13,8,6,3
47193-tan(sin(exp(x))).png,8,9,6,11,6,7,6
47194-identity_function((square(x) subtract tan(x))).png,11,10,1,7,6,7,6
47195-square(exp(identity_function(x))).png,7,8,6,10,6,7,6
47196-(identity_function(identity_function(x)) multiply absolute(tan(x))).png,11,13,6,7,7,6,3
47197-square(absolute(absolute(x))).png,13,13,6,10,6,7,6
47198-sin(identity_function(absolute(x))).png,13,7,6,9,6,7,6
47199-square((exp(x) multiply absolute(x))).png,13,8,3,10,6,7,6
47200-(exp(square(x)) multiply absolute(tan(x))).png,11,13,6,10,8,6,3
47201-(tan(exp(x)) multiply sin(sin(x))).png,9,9,6,8,11,6,3
47202-tan(square(absolute(x))).png,13,10,6,11,6,7,6
47203-tan(square(absolute(x))).png,13,10,6,11,6,7,6
47204-tan((exp(x) add sin(x))).png,9,8,0,11,6,7,6
47205-sin((square(x) multiply absolute(x))).png,13,10,3,9,6,7,6
47206-(identity_function(identity_function(x)) multiply identity_function(absolute(x))).png,13,7,6,7,7,6,3
47207-identity_function(square(sin(x))).png,9,10,6,7,6,7,6
47208-exp((absolute(x) multiply square(x))).png,10,13,3,8,6,7,6
47209-tan((identity_function(x) add tan(x))).png,11,7,0,11,6,7,6
47210-square(square(exp(x))).png,8,10,6,10,6,7,6
47211-identity_function(absolute(square(x))).png,10,13,6,7,6,7,6
47212-(absolute(tan(x)) add tan(tan(x))).png,11,11,6,11,13,6,0
47213-exp(sin(square(x))).png,10,9,6,8,6,7,6
47214-tan((identity_function(x) true_divide square(x))).png,10,7,2,11,6,7,6
47215-sin((exp(x) add sin(x))).png,9,8,0,9,6,7,6
47216-log(square(exp(x))).png,8,10,6,12,6,7,6
47217-(exp(square(x)) subtract tan(absolute(x))).png,13,11,6,10,8,6,1
47218-square((exp(x) true_divide absolute(x))).png,13,8,2,10,6,7,6
47219-identity_function(exp(sin(x))).png,9,8,6,7,6,7,6
47220-absolute(identity_function(tan(x))).png,11,7,6,13,6,7,6
47221-sin((tan(x) subtract exp(x))).png,8,11,1,9,6,7,6
47222-tan(identity_function(absolute(x))).png,13,7,6,11,6,7,6
47223-sin(sin(exp(x))).png,8,9,6,9,6,7,6
47224-exp((exp(x) true_divide absolute(x))).png,13,8,2,8,6,7,6
47225-(tan(identity_function(x)) subtract absolute(exp(x))).png,8,13,6,7,11,6,1
47226-absolute((absolute(x) add identity_function(x))).png,7,13,0,13,6,7,6
47227-sin(absolute(identity_function(x))).png,7,13,6,9,6,7,6
47228-absolute(absolute(square(x))).png,10,13,6,13,6,7,6
47229-tan((tan(x) true_divide square(x))).png,10,11,2,11,6,7,6
47230-identity_function((absolute(x) multiply exp(x))).png,8,13,3,7,6,7,6
47231-identity_function(exp(identity_function(x))).png,7,8,6,7,6,7,6
47232-(identity_function(absolute(x)) subtract tan(tan(x))).png,11,11,6,13,7,6,1
47233-sin(sin(exp(x))).png,8,9,6,9,6,7,6
47234-absolute((exp(x) add absolute(x))).png,13,8,0,13,6,7,6
47235-exp((identity_function(x) true_divide absolute(x))).png,13,7,2,8,6,7,6
47236-sin((exp(x) add square(x))).png,10,8,0,9,6,7,6
47237-sin((absolute(x) subtract exp(x))).png,8,13,1,9,6,7,6
47238-absolute((identity_function(x) true_divide sin(x))).png,9,7,2,13,6,7,6
47239-absolute(identity_function(identity_function(x))).png,7,7,6,13,6,7,6
47240-sin(log(square(x))).png,10,12,6,9,6,7,6
47241-absolute((tan(x) true_divide exp(x))).png,8,11,2,13,6,7,6
47242-identity_function((sin(x) subtract absolute(x))).png,13,9,1,7,6,7,6
47243-(identity_function(absolute(x)) add absolute(exp(x))).png,8,13,6,13,7,6,0
47244-identity_function((exp(x) subtract square(x))).png,10,8,1,7,6,7,6
47245-identity_function((exp(x) subtract identity_function(x))).png,7,8,1,7,6,7,6
47246-square(identity_function(identity_function(x))).png,7,7,6,10,6,7,6
47247-log(square(sin(x))).png,9,10,6,12,6,7,6
47248-(tan(exp(x)) subtract square(tan(x))).png,11,10,6,8,11,6,1
47249-log(square(sin(x))).png,9,10,6,12,6,7,6
47250-tan((tan(x) multiply sin(x))).png,9,11,3,11,6,7,6
47251-(sin(exp(x)) multiply log(exp(x))).png,8,12,6,8,9,6,3
47252-sin((tan(x) subtract square(x))).png,10,11,1,9,6,7,6
47253-log((square(x) multiply exp(x))).png,8,10,3,12,6,7,6
47254-square((square(x) true_divide identity_function(x))).png,7,10,2,10,6,7,6
47255-tan((square(x) subtract identity_function(x))).png,7,10,1,11,6,7,6
47256-identity_function((absolute(x) multiply identity_function(x))).png,7,13,3,7,6,7,6
47257-identity_function(absolute(tan(x))).png,11,13,6,7,6,7,6
47258-sin(absolute(absolute(x))).png,13,13,6,9,6,7,6
47259-absolute(square(tan(x))).png,11,10,6,13,6,7,6
47260-tan((square(x) add tan(x))).png,11,10,0,11,6,7,6
47261-sin((square(x) true_divide identity_function(x))).png,7,10,2,9,6,7,6
47262-square((square(x) add tan(x))).png,11,10,0,10,6,7,6
47263-tan(absolute(absolute(x))).png,13,13,6,11,6,7,6
47264-absolute((sin(x) multiply tan(x))).png,11,9,3,13,6,7,6
47265-identity_function((absolute(x) power identity_function(x))).png,7,13,4,7,6,7,6
47266-log((absolute(x) power absolute(x))).png,13,13,4,12,6,7,6
47267-(log(absolute(x)) multiply sin(tan(x))).png,11,9,6,13,12,6,3
47268-exp((absolute(x) power sin(x))).png,9,13,4,8,6,7,6
47269-exp((identity_function(x) multiply square(x))).png,10,7,3,8,6,7,6
47270-identity_function((tan(x) true_divide square(x))).png,10,11,2,7,6,7,6
47271-tan(absolute(square(x))).png,10,13,6,11,6,7,6
47272-(log(square(x)) add absolute(sin(x))).png,9,13,6,10,12,6,0
47273-sin((exp(x) subtract tan(x))).png,11,8,1,9,6,7,6
47274-(sin(tan(x)) multiply exp(square(x))).png,10,8,6,11,9,6,3
47275-exp((square(x) subtract sin(x))).png,9,10,1,8,6,7,6
47276-(exp(absolute(x)) subtract exp(identity_function(x))).png,7,8,6,13,8,6,1
47277-tan(exp(identity_function(x))).png,7,8,6,11,6,7,6
47278-log((absolute(x) true_divide exp(x))).png,8,13,2,12,6,7,6
47279-identity_function(absolute(square(x))).png,10,13,6,7,6,7,6
47280-(square(tan(x)) subtract sin(exp(x))).png,8,9,6,11,10,6,1
47281-(sin(absolute(x)) true_divide identity_function(identity_function(x))).png,7,7,6,13,9,6,2
47282-sin(square(square(x))).png,10,10,6,9,6,7,6
47283-sin((tan(x) subtract sin(x))).png,9,11,1,9,6,7,6
47284-sin((tan(x) true_divide identity_function(x))).png,7,11,2,9,6,7,6
47285-(log(exp(x)) true_divide sin(exp(x))).png,8,9,6,8,12,6,2
47286-absolute(log(square(x))).png,10,12,6,13,6,7,6
47287-square(absolute(absolute(x))).png,13,13,6,10,6,7,6
47288-(sin(absolute(x)) add tan(sin(x))).png,9,11,6,13,9,6,0
47289-sin(log(absolute(x))).png,13,12,6,9,6,7,6
47290-square((square(x) true_divide tan(x))).png,11,10,2,10,6,7,6
47291-identity_function(sin(tan(x))).png,11,9,6,7,6,7,6
47292-(square(sin(x)) true_divide log(square(x))).png,10,12,6,9,10,6,2
47293-absolute(exp(absolute(x))).png,13,8,6,13,6,7,6
47294-(sin(exp(x)) add log(square(x))).png,10,12,6,8,9,6,0
47295-(tan(absolute(x)) true_divide identity_function(tan(x))).png,11,7,6,13,11,6,2
47296-(absolute(tan(x)) subtract identity_function(identity_function(x))).png,7,7,6,11,13,6,1
47297-tan(identity_function(exp(x))).png,8,7,6,11,6,7,6
47298-tan(log(exp(x))).png,8,12,6,11,6,7,6
47299-absolute((exp(x) power square(x))).png,10,8,4,13,6,7,6
47300-tan((square(x) add sin(x))).png,9,10,0,11,6,7,6
47301-square(sin(exp(x))).png,8,9,6,10,6,7,6
47302-exp(identity_function(absolute(x))).png,13,7,6,8,6,7,6
47303-sin(absolute(tan(x))).png,11,13,6,9,6,7,6
47304-exp(sin(sin(x))).png,9,9,6,8,6,7,6
47305-tan((sin(x) true_divide tan(x))).png,11,9,2,11,6,7,6
47306-identity_function(exp(sin(x))).png,9,8,6,7,6,7,6
47307-(tan(tan(x)) multiply exp(square(x))).png,10,8,6,11,11,6,3
47308-square(sin(exp(x))).png,8,9,6,10,6,7,6
47309-(square(identity_function(x)) add square(exp(x))).png,8,10,6,7,10,6,0
47310-square(identity_function(tan(x))).png,11,7,6,10,6,7,6
47311-sin((identity_function(x) true_divide absolute(x))).png,13,7,2,9,6,7,6
47312-identity_function(log(square(x))).png,10,12,6,7,6,7,6
47313-absolute(square(sin(x))).png,9,10,6,13,6,7,6
47314-(square(sin(x)) add exp(square(x))).png,10,8,6,9,10,6,0
47315-exp((square(x) add identity_function(x))).png,7,10,0,8,6,7,6
47316-absolute((tan(x) multiply absolute(x))).png,13,11,3,13,6,7,6
47317-(exp(sin(x)) subtract absolute(identity_function(x))).png,7,13,6,9,8,6,1
47318-identity_function((tan(x) subtract exp(x))).png,8,11,1,7,6,7,6
47319-tan(absolute(absolute(x))).png,13,13,6,11,6,7,6
47320-absolute(tan(tan(x))).png,11,11,6,13,6,7,6
47321-square((identity_function(x) subtract tan(x))).png,11,7,1,10,6,7,6
47322-(identity_function(exp(x)) add absolute(exp(x))).png,8,13,6,8,7,6,0
47323-(square(tan(x)) multiply identity_function(tan(x))).png,11,7,6,11,10,6,3
47324-log((absolute(x) true_divide exp(x))).png,8,13,2,12,6,7,6
47325-sin((square(x) true_divide exp(x))).png,8,10,2,9,6,7,6
47326-sin((identity_function(x) add tan(x))).png,11,7,0,9,6,7,6
47327-square((exp(x) add identity_function(x))).png,7,8,0,10,6,7,6
47328-(absolute(exp(x)) add tan(sin(x))).png,9,11,6,8,13,6,0
47329-sin((square(x) true_divide tan(x))).png,11,10,2,9,6,7,6
47330-identity_function(identity_function(identity_function(x))).png,7,7,6,7,6,7,6
47331-tan((exp(x) true_divide square(x))).png,10,8,2,11,6,7,6
47332-tan(exp(sin(x))).png,9,8,6,11,6,7,6
47333-(tan(sin(x)) add absolute(absolute(x))).png,13,13,6,9,11,6,0
47334-(sin(absolute(x)) subtract absolute(square(x))).png,10,13,6,13,9,6,1
47335-exp(sin(exp(x))).png,8,9,6,8,6,7,6
47336-tan(identity_function(sin(x))).png,9,7,6,11,6,7,6
47337-square(exp(absolute(x))).png,13,8,6,10,6,7,6
47338-log((square(x) power identity_function(x))).png,7,10,4,12,6,7,6
47339-sin((identity_function(x) subtract exp(x))).png,8,7,1,9,6,7,6
47340-exp((sin(x) true_divide absolute(x))).png,13,9,2,8,6,7,6
47341-(log(square(x)) subtract identity_function(square(x))).png,10,7,6,10,12,6,1
47342-(absolute(absolute(x)) true_divide tan(exp(x))).png,8,11,6,13,13,6,2
47343-tan(absolute(square(x))).png,10,13,6,11,6,7,6
47344-square(absolute(exp(x))).png,8,13,6,10,6,7,6
47345-sin((exp(x) multiply square(x))).png,10,8,3,9,6,7,6
47346-sin(identity_function(exp(x))).png,8,7,6,9,6,7,6
47347-square((square(x) true_divide absolute(x))).png,13,10,2,10,6,7,6
47348-log(absolute(exp(x))).png,8,13,6,12,6,7,6
47349-log(square(exp(x))).png,8,10,6,12,6,7,6
47350-absolute(log(exp(x))).png,8,12,6,13,6,7,6
47351-square(exp(sin(x))).png,9,8,6,10,6,7,6
47352-tan((absolute(x) multiply tan(x))).png,11,13,3,11,6,7,6
47353-square(exp(identity_function(x))).png,7,8,6,10,6,7,6
47354-absolute(absolute(absolute(x))).png,13,13,6,13,6,7,6
47355-(sin(square(x)) true_divide square(absolute(x))).png,13,10,6,10,9,6,2
47356-absolute((sin(x) multiply identity_function(x))).png,7,9,3,13,6,7,6
47357-absolute(exp(absolute(x))).png,13,8,6,13,6,7,6
47358-(square(sin(x)) power sin(identity_function(x))).png,7,9,6,9,10,6,4
47359-identity_function(sin(sin(x))).png,9,9,6,7,6,7,6
47360-tan((exp(x) true_divide tan(x))).png,11,8,2,11,6,7,6
47361-(tan(identity_function(x)) subtract identity_function(exp(x))).png,8,7,6,7,11,6,1
47362-log((square(x) multiply absolute(x))).png,13,10,3,12,6,7,6
